5/7/2021 9:09:09 AM,Network Rules

Enterprise Geodatabase,file:///C:/Users/mike/AppData/Local/Temp/ArcGISProTemp56640/cb2ab6ec990ede1a3d3c83d65b4c1634.sde
Utility Network Name,meh.unadmin.ElectricUN
Utility Network Release,3
ArcGIS Pro Version,2.7.0.0

RuleCode,RuleType,Count
1,JunctionJunctionConnectivity,3463
2,Containment,1923
3,Attachment,230
4,JunctionEdgeConnectivity,486
5,EdgeJunctionEdgeConnectivity,24
,,6126
,,
RuleID,RuleType,FromClassName,FromAssetGroupCode,FromAssetGroup,FromAssetTypeCode,FromAssetType,FromTerminal,ToClassName,ToAssetGroupCode,ToAssetGroup,ToAssetTypeCode,ToAssetType,ToTerminal,ViaClassName,ViaAssetGroupCode,ViaAssetGroup,ViaAssetTypeCode,ViaAssetType,ViaTerminal
3702,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,750,Pad Mounted Three Phase Sectionalizer,Single Terminal,,,,,,
3703,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,751,Station Single Phase,Single Terminal,,,,,,
3704,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Bus Side,,,,,,
3705,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Line Side,,,,,,
3706,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade,T:Terminal A,,,,,,
3707,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade,T:Terminal B,,,,,,
3708,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade,T:Terminal C,,,,,,
3709,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,755,Underground Single Phase Disconnect,Single Terminal,,,,,,
3710,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,758,Underground Single Phase Load Break,Single Terminal,,,,,,
3711,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,759,Underground Three Phase Disconnect,Single Terminal,,,,,,
3712,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S1,,,,,,
3713,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S2,,,,,,
3714,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,761,Underground Transfer Switch,SS:S1,,,,,,
3715,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,761,Underground Transfer Switch,SS:S2,,,,,,
3716,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,781,Grounding Transformer,XFR:High,,,,,,
3717,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,781,Grounding Transformer,XFR:Low,,,,,,
3718,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:High,,,,,,
3719,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,790,Pad Mounted Step Single Phase,XFR:High,,,,,,
3720,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:High,,,,,,
3721,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:High,,,,,,
3724,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,,,,,,
3725,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,,,,,,
3722,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,797,Pad Mounted Three Phase Open Delta,XFR:High,,,,,,
3723,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,798,Pad Mounted Three Phase Open Wye,XFR:High,,,,,,
3801,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,101,Underground Terminator,,,,,,,
3800,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,160,Busbar Terminator,,,,,,,
3802,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,164,Underground Wire Change,,,,,,,
3729,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,,,,,,
3730,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,561,Bayonet,Single Terminal,,,,,,
3731,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,568,Cabinet Fuse,Single Terminal,,,,,,
3732,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,569,Underground Fuse,Single Terminal,,,,,,
3733,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,570,Underground Fuse Disconnect,Single Terminal,,,,,,
3734,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,571,Underground Fuse Load Break,SS:S1,,,,,,
3735,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,571,Underground Fuse Load Break,SS:S2,,,,,,
3736,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,61,Battery,Single Terminal,,,,,,
3737,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,,,,,,
3738,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,,,,,,
3740,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,,,,,,
3741,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,66,Hydro,Single Terminal,,,,,,
3742,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,68,Photovoltaic Solar,Single Terminal,,,,,,
3743,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,69,Thermal Solar,Single Terminal,,,,,,
3744,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,70,Wind,Single Terminal,,,,,,
3739,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,283,Generator,Single Terminal,,,,,,
3745,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,32,Medium Voltage Motor and Pump,621,Single Phase Motor,Single Terminal,,,,,,
3746,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,32,Medium Voltage Motor and Pump,622,Single Phase Pump,Single Terminal,,,,,,
3747,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,32,Medium Voltage Motor and Pump,623,Three Phase Motor,Single Terminal,,,,,,
3748,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,32,Medium Voltage Motor and Pump,624,Three Phase Pump,Single Terminal,,,,,,
3749,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,33,Medium Voltage Power Conversion,641,Single Phase Inverter,INV:AC Output,,,,,,
3750,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,33,Medium Voltage Power Conversion,642,Single Phase Rectifier,RT:AC Input,,,,,,
3751,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,33,Medium Voltage Power Conversion,643,Three Phase Inverter,INV:AC Output,,,,,,
3752,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,33,Medium Voltage Power Conversion,644,Three Phase Rectifier,RT:AC Input,,,,,,
3755,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,407,Pad Mounted Harmonic Filter,Single Terminal,,,,,,
3756,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,408,Pad Mounted Reactor,Single Terminal,,,,,,
3757,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,409,Station Capacitor,Single Terminal,,,,,,
3758,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,410,Station Harmonic Filter,Single Terminal,,,,,,
3759,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,411,Station Reactor,Single Terminal,,,,,,
3753,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,668,Pad Mounted Capacitor Single Phase,Single Terminal,,,,,,
3754,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,669,Pad Mounted Capacitor Three Phase,Single Terminal,,,,,,
3760,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,685,Pad Mounted Single Phase VR,VR:In Bushing,,,,,,
3761,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,685,Pad Mounted Single Phase VR,VR:Out Bushing,,,,,,
3762,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,687,Pad Mounted Three Phase VR,VR:In Bushing,,,,,,
3763,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,687,Pad Mounted Three Phase VR,VR:Out Bushing,,,,,,
3764,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,701,Primary Meter - Industrial Customer,Single Terminal,,,,,,
3765,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,702,Primary Meter - Utility Customer,Single Terminal,,,,,,
3766,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Bus Side,,,,,,
3767,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Line Side,,,,,,
3768,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,722,Cabinet Switch,Single Terminal,,,,,,
3769,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,723,Cabinet Switch - Grounded,Single Terminal,,,,,,
3770,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,746,Pad Mounted Fault Interrupter,Single Terminal,,,,,,
3771,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,747,Pad Mounted Single Phase Recloser,SS:S1,,,,,,
3772,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,747,Pad Mounted Single Phase Recloser,SS:S2,,,,,,
3774,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,748,Pad Mounted Three Phase Recloser,SS:S1,,,,,,
3775,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,748,Pad Mounted Three Phase Recloser,SS:S2,,,,,,
3773,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,749,Pad Mounted Single Phase Sectionalizer,Single Terminal,,,,,,
3776,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,750,Pad Mounted Three Phase Sectionalizer,Single Terminal,,,,,,
3777,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,751,Station Single Phase,Single Terminal,,,,,,
3778,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Bus Side,,,,,,
3779,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Line Side,,,,,,
3780,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade,T:Terminal A,,,,,,
3781,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade,T:Terminal B,,,,,,
3782,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade,T:Terminal C,,,,,,
3783,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,755,Underground Single Phase Disconnect,Single Terminal,,,,,,
3784,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,758,Underground Single Phase Load Break,Single Terminal,,,,,,
3785,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,759,Underground Three Phase Disconnect,Single Terminal,,,,,,
3786,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S1,,,,,,
3787,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S2,,,,,,
3788,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,761,Underground Transfer Switch,SS:S1,,,,,,
3789,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,761,Underground Transfer Switch,SS:S2,,,,,,
3790,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,781,Grounding Transformer,XFR:High,,,,,,
3791,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,781,Grounding Transformer,XFR:Low,,,,,,
3792,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:High,,,,,,
3793,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,790,Pad Mounted Step Single Phase,XFR:High,,,,,,
3794,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:High,,,,,,
3795,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:High,,,,,,
3798,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,,,,,,
3799,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,,,,,,
3796,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,797,Pad Mounted Three Phase Open Delta,XFR:High,,,,,,
3797,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,547,Two Phase Dead Break,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,798,Pad Mounted Three Phase Open Wye,XFR:High,,,,,,
3875,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,101,Underground Terminator,,,,,,,
3874,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,160,Busbar Terminator,,,,,,,
3876,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,164,Underground Wire Change,,,,,,,
3803,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,,,,,,
3804,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,561,Bayonet,Single Terminal,,,,,,
3805,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,568,Cabinet Fuse,Single Terminal,,,,,,
3806,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,569,Underground Fuse,Single Terminal,,,,,,
3807,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,570,Underground Fuse Disconnect,Single Terminal,,,,,,
3808,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,571,Underground Fuse Load Break,SS:S1,,,,,,
3809,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,571,Underground Fuse Load Break,SS:S2,,,,,,
3810,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,61,Battery,Single Terminal,,,,,,
3811,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,548,Two Phase Load Break,Single Terminal,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,,,,,,
